"","photo_id","business_id","caption","label","length","stars","len_word"
"6756","HEqcSCKge1HKuLb0qadY4Q","fpuyZ31OpX11UlJGFWKoNw","grill salmon avocado salad","food",39,4,4
"6757","HExh8a3bx21mtJqSzU9rYQ","SzBpr6or7BQcjc-e3ARLjw","vegan chicken cheese steak","food",26,4,4
"6758","HEzMD8Q73ftrxcrlor0dzA","RSPEJeFTKs1BsiVgjHp1WQ","burratum salad","food",13,4,2
"6759","HFMETuQTSEY16AYrkURbNg","CVRTly4ag_q5ua0R3iqrVw","noodle braised lamb pickled daikon","food",84,4,5
"6760","HF_PPAGsRO30mDByreRCrQ","xrBQKZbhJMCtaZxeJ0tzTQ","cheese pork","food",35,3.5,2
"6761","HG18lZ5gAtjx0qOgdDvWpQ","i0YtT1DXt3hbZUCw6z0Pjw","meat plate beef brisket pulled pork","food",41,3.5,6
"6762","HGJnT37DnuV0MDj6x6J4gQ","mM5XynUk82upOm43mIJFHw","beef rice bowl","food",48,4.5,3
"6763","HGXjqOKQhto-cw97lVp6Xw","pjpUOlJLlkIxBZ5BquA2PA","pollo salad","food",11,4.5,2
"6764","HGpJwLRCFINLpV02wfKdBg","HKsDnEbwZ6DYKqEWtVdWJQ","happy bread","food",21,4,2
"6765","HGv5mYXZLVaw7Pa3lFXd2A","gx2yPrOJSwF1ApJYdGBWIw","soft crab bun","food",19,4,3
"6766","HGyvlvvrnjBQYls9PjS7cw","S-FDDYNks1fXSoddvW9WvQ","beef cheddar brisket","food",42,3.5,3
"6767","HHCIK-0zFmA92CswZ3C0HA","x4aHNNo1osWNCB75q_PijQ","pizza","food",14,4,1
"6768","HHO5CLw_ZO8YIGHX62O0CQ","FhgAHo-8--equM8w5UZ41Q","dragon bowl","food",11,4,2
"6769","HHOX-QJtpdzQ5PZMPDf5cw","9IIhExGT0f6x26hTjyBbrw","cream cheese crab wonton","food",25,4.5,4
"6770","HHTWqOyHRwgku9vkqqMApA","ymtJtXwsJUClLNDepV1piQ","dry aged steak cream","food",48,4.5,4
"6771","HHsCRwCbYxz5OQ9xyZbQ_w","etid3CozFvEOFcvDwHXsDw","harvest roast chicken","food",77,4,3
"6772","HHvymKapMiGqB8ePZz62ow","mc5Ha4QyQZvU7fzr-ubhhw","crispy chicken breast leg","food",32,4,4
"6773","HIEN_si5ATzyNnZy4KQWRw","kABF0hYfAEnl166mn1zR1A","yummy noodle","food",14,4,2
"6774","HINYw0jW_m6YpUJpHFR8VA","XZbuPXdyA0ZtTu3AzqtQhg","complimentary bread","food",74,4,2
"6775","HIS6sL0sT9raVGaIjpSADw","DkIEhR8behaIoSexekWV0Q","sandwich","food",17,4,1
"6776","HITma3eVZ5Mhm3HkSTIW1g","OtGSQQzV7uF8XPAsNIh7Bw","special beef tenderloin spice sticky rice peanut cauliflower","food",97,4,8
"6777","HIYi9zovgKw6aBoeFSdJpw","r_BrIgzYcwo1NAuG9dLbpg","curry pad thai soup","food",33,4.5,4
"6778","HIeFoUk1cJgXefDs_94oLw","BAKgUP8YgfZ3hQMiF_Fo5A","oreo cookie dusted rice treat","food",62,3.5,5
"6779","HIpoBYrLw0DYt4VGtzR-IQ","p2kGuR2XYtp4-UsUhZeOPA","fried pork sweet maduro","food",61,4.5,4
"6780","HIsRHWKmqUK0hFq5bnDSmA","9o-DUVGYaoKkqnCP5BT_NA","enchilada trio sauce","food",61,4.5,3
"6781","HJ_w0QnXTqID5hNEytk2rQ","I_a74zmgR-X03LsKISWPcg","red almond pudding condensed milk deliciou","food",61,4.5,6
"6782","HJk6ZBZ3DEkAhWFPnkpHXA","XZ7eQLjyGXf6y69UT4SGhg","tasty strawberry nutella crepe","food",30,4.5,4
"6783","HJknDEFGyFupLhaJFYCDiw","StjUke9uj6T6qB4hpyzMMA","sweet carrot cake","food",33,3.5,3
"6784","HJpqbpmUS9ve0V8Mnl3qcQ","-_Ph_Y9mJWNdKqArDxp0lQ","egg huge","food",65,4,2
"6785","HJrP6H2LLn03EuuOy-VYvg","boug058JCnbFkQp-K_fXQA","steak burger fry wine perfect lunch combination","food",61,4,7
"6786","HJsDt45VBaYQne9D3sG3Tw","2lUp2T09MltaVT5awHRElA","cashew chicken","food",14,4.5,2
"6787","HJufRUL0kbyPjXYu7ZEh0A","EgrW38gqGcNH2tKdRd_XZQ","mushroom agnolotti truffle sauce","food",37,3,4
"6788","HK2krGN4eTqyObaXqNTuDg","cMybOpJd352Cb6y9SeVhPw","cheese","food",12,3.5,1
"6789","HK3H0rn1rqcdxWH7K0ZtsA","G6w_9uzW4o3Oyb3z8oOZyA","garlic shrimp","food",13,4.5,2
"6790","HK7m_nMpY2v5Lg1REgckmw","-zEpEmDfFQL-ph0N3BDlXA","potato","food",13,4.5,1
"6791","HKBldXg8RmpCQtVb9WtB4w","77h11eWv6HKJAgojLx8G4w","breakfast sandwich","food",35,4,2
"6792","HKOFd1Bs-w8EarjEupkXvw","YhCAJ8acd1X7GkCHPhD8Xw","shot burger waffle fry","food",45,3.5,4
"6793","HKOGC1ZJRrEYEwgE__JbhQ","qGJZ1C3rUjqZ6LAtNMjQtw","jasmine rice tuna","food",23,4,3
"6794","HKREttPmwIc_vDkgXYAL7g","1ddi7j3nph9tuU3J3TK6LA","house salad","food",11,3,2
"6795","HKqzQQiLA2WSjnWcFXmLOw","CN1vDSH8Td0snM9Rogjeng","mediterranean bowl chicken","food",42,2,3
"6796","HLFp7V5Cte6k33XrYvPcxQ","4Azs1HUqi0Nk6s6xB_9jsQ","macadamium chicken katsu","food",23,3,3
"6797","HLPFi83psekg58ylNlaHCA","N_2yEZ41g9zDW_gWArFiHw","cold ice cream","food",52,3,3
"6798","HLW1HE5SjGQnPbPdH6UlJQ","0a2O150ytxrDjDzXNfRWkA","tea cake","food",20,4,2
"6799","HLlZxI0ao8ebgiwCMf8R5g","N93EYZy9R0sdlEvubu94ig","spice pork belly steamed bao","food",33,4.5,5
"6800","HLpIWq6VIYSMrREv5RBJ5Q","Jd4MFJT3N0i8SK-NEocsKQ","fish taco","food",17,3.5,2
"6801","HM07sWpXE5kc3deQeKjKWA","NXcV1HuXbfus0QNdI6UpOA","chicken plate","food",23,4.5,2
"6802","HMD6meWmpZR85sGvOe3_2A","HwEDsb1xtRBTuFwATTRjpA","herb crusted salmon","food",19,3,3
"6803","HMJLjZc_N4rRhnwmXlZwag","FMnH5WIRLyexBYMBUUnDxQ","bone steak special flavor ridiculou","food",112,4,5
"6804","HMPQMfG-ZMmYK6DE7iepaA","vbVJzKDhHlhMnKRpES5QzQ","shrimp fried rice","food",17,4,3
"6805","HM_YGU9q7MpK6qGcMDMeeg","G6w_9uzW4o3Oyb3z8oOZyA","food beef tongue","food",91,4.5,3
"6806","HMed_iNdPh0zIMu56b2Xhg","ELMs0cF4uOYh7ome4EE9Rw","deliciou spicy","food",37,4,2
"6807","HMhhJvO7KXfv6TqJpAkIlQ","ERuWDU3A8uVoZT0CCjZbcw","strawberry bubble waffle infused jam topping ice cream","food",92,4.5,8
"6808","HMqmLZGvvhJtXhsDmlhJkQ","Y91-sIlVyH6v4YM6sTINAw","taco","food",15,2.5,1
"6809","HMvVuVpJFYsiu_4EuYKZTg","3Gt3xskppi9jZuTrwrhLNg","bacon brie","food",36,4,2
"6810","HMwmZbc7ONeb32cFQmIWCw","cRuShqUPD_QD5faU6S45sQ","mango roll","food",15,3.5,2
"6811","HN0OGn9xxz1io2TjViGJAg","aJR1iUWwNVBM692gq7adBA","chow lunch special","food",44,3.5,3
"6812","HN1Akshe6NYUpr3MyMmi5Q","-0NrB58jqKqJfuUCDupcsw","fry chicken","food",13,3.5,2
"6813","HNAGx0_6bV-prksGwtKKBg","-mjUxlW8Lyyq0t3GWvD3EA","quarter pounder cheese extra meal","food",55,2,5
"6814","HNUFGfYCna8D8og_TgKoSg","Yl2TN9c23ZGLUBSD9ks5Uw","beef tartare","food",12,4.5,2
"6815","HNWA6tA_1a7j107whuOKMg","aylmrtz1AaFQTeM62cul0Q","chicken piccatum risotto","food",25,3,3
"6816","HNXkOT9HqPAL7caoRmpOHQ","Z5ACPrUgLO270v31BIIxAQ","fried rice noodle","food",27,4.5,3
"6817","HNwwnF5PXoy_VDTL2-Mifg","kGL6bJ4cZUKdiwyUmezgiw","combo plate chicken shawarma","food",59,4,4
"6818","HOEL_lxDh91BpzjwEYIeCw","EvE23d1PSbfGWe7EA5HRBQ","pan fried onion pancake","food",24,4.5,4
"6819","HOMe7TIaIFptxKhqHGgtYg","Sm2k1ijcnK17Ro5paN2_qQ","garlic ball","food",12,3.5,2
"6820","HOMjQINlt9a3trkGTC2rzw","boIILzBqhjWhq4G0BsB5_A","food butter fish sashimi salad apple pie","food",80,4,7
"6821","HOfl3FFsmlR6cBdL5bf-6Q","vxadNrpTY7OHNmWsrEpNnA","smoked salmon egg omelet","food",37,3.5,4
"6822","HOhshyuiHZbI9g9QTSGnaw","Lyzr1uckXL0U-iBoMc0yfg","piece clam sashimi huge plate small bowl","food",66,2.5,7
"6823","HP6OfHb-UV3aM62ItHW3BQ","w7DEm_2Gj_xF0qeRdbZn3A","lobster roll","food",107,3,2
"6824","HPZrBfm_XhgB8KpoIj5--Q","M9zu5KTyVwVC-45Mn8Wp0g","honey walnut shrimp","food",19,4,3
"6825","HPc6xhwYTl05T9qSFMNmqg","EDcZRvERC22Cvw1yi4-VKg","sicilian salad","food",15,4.5,2
"6826","HPedI315uPJJHuR8dwgxRA","oj8qk3W7O9oq15VIs-vYJQ","seared salmon","food",22,4,2
"6827","HQRr_9XkcusIqutv41duSg","8chcaZIRlP4p5anpzUB3FQ","happy kale salad","food",22,4,3
"6828","HQU5G-3Bpabp8fUo7xef8w","XMC8dNXGhenlAM9vCH31Kg","double shot chocolate","food",21,4,3
"6829","HQ_mliL1i7BF3X-PX64x5A","0AQnRQw34IQW9-1gJkYnMA","nacho layered chip deliciou split pork chicken","food",126,3,7
"6830","HQeZ737WSl58K0xLL8bCGw","D6K3VT6S8FwFm4u5uN8T8g","braised pork belly perfect savory","food",54,4,5
"6831","HQeyyg_8cnUd-3-wXu34JA","C9ImzBi5fn742ZcAYDww2A","bread cup cinnamon bun","food",79,4,4
"6832","HRBOVjlDA7WnbFWFfiXsVg","eI1ZHGOr2Pus842KrZD5ZQ","beef mushroom zucchini dumpling egg roll bean curd","food",72,3.5,8
"6833","HRDqeLPLqKv6N6ADmBAznA","QDTM1i1Q8RW559sfhZDbtQ","blue burger","food",18,4,2
"6834","HRRX9spgMr75gC4MxeCTbw","mZRKH9ngRY92bI_irrHq6w","pork","food",46,4.5,1
"6835","HS20Wan_rjtk6oShIacmMw","387XEwERYeyodpV5DWR4hA","banana berry caramel crepe breakfast","food",42,2.5,5
"6836","HS2gCm1nbSVQS9Z7sKYTJA","bQm046mj02fKlNMvoS2SBg","sea chicken","food",17,4,2
"6837","HS4VeeeZ2XBNd4eCkhGnTg","uBCRRQJ4ukFaE_UyY6T1uQ","beef satay sweet soy marinated skirt steak sushi dessert","food",73,3.5,9
"6838","HSDYhpyF_SM2c-Kmdu1K8Q","ovnqQaQ8BsPgDoJ4nlYBUw","burnt toffee ice cream","food",37,4,4
"6839","HSejTxr80d0Jow8pqwviMg","QBN_TcWQ1mZrzekFM4p0LA","pastum spicy chicken rigatoni","food",39,3,4
"6840","HSg9LqBPaPK6A3AhlDhtgg","T_YWS3Rp7-iu69VS5jcQPg","clam salmon","food",19,4,2
"6841","HSh-demyNYTlgbM35RMuQA","u-bUskQT8jeImKCA_VfICg","korean fried chicken bulgogi appetizer","food",58,4.5,5
"6842","HSh6RLxyaBUX9KJCaq7KBg","uS5BHjGpMDQMTzLfuMVmHw","pork sausage","food",22,4,2
"6843","HSm3hdsiSkeCYu7AW273dw","y5KAK-uNq1M-cOuqLq2t1g","blueberry treat breakfast","food",45,3,3
"6844","HT1jdubPEzQAoWhBr-xvIw","Wag4bnx38zJ4ihDn8-7--A","fried chicken","food",13,3.5,2
"6845","HT3TO8uHwXJmt9nEESm7TA","dztcNrIVDg6D-6sFOOofDA","muffin vegan chocolate chip","food",52,4,4
"6846","HT5b19r4XfHKcAXe4g79QA","QJcJaqhxFGaj0V6rRWupvA","cinnamon tre roll pecan","food",59,2.5,4
"6847","HT5jvEOFH1zVQvYDq2eNCw","2O_b-IAAW7SoPt__RX1Kww","italian creme cake","food",18,3,3
"6848","HT6fcqIhxhYf-iwuM0bsOw","oi_jhCtPLj6NULrCe_JllA","spicy chile","food",55,4,2
"6849","HTFx2-RxQRVRnZ89FwRioA","Q36KIIiz5M2WIdXiMxEPOw","sweet cupcake vanilla buttercream frosting","food",79,4,5
"6850","HTejKxgyHYDgFFlVLILQAA","LQQw_vRWCKTYDCaMdWeUdg","creamy steakhouse cheese take perfect","food",106,3,5
"6851","HU3Th4TFUrg8XIB56AzvPA","Se63tFm5tLlO5wuUlyww8Q","buffet sauce cocktail","food",126,3,3
"6852","HUNZUe-SZQaiQRjbwShD1Q","YCm7wypibp04buWh-jRRpg","chicken wing","food",13,4,2
"6853","HURhdDghRj6nkcVAMawBEg","SPj8L5VMep_OhkoNz-WLQg","chicken waffle","food",44,3.5,2
"6854","HU_SUtwvTqoSRy2LwKehiw","nrOxXGd3Vx6iz5xuIJT8cw","bento roll tempura","food",56,3.5,3
"6855","HUcstiSJ9kSssQFc9hYpXw","qiR7S83_7Du_XQyj_U0zWw","belgian chocolate pancake","food",26,3,3
"6856","HUjXWg6rqm0KcvTLLvGyAg","ZyOuwa3Eau6dbUiEPwsUoA","curry pork cheese katsu karaage","food",33,4,5
"6857","HVRdmUw42bM4gHtOkctZZA","2mfBO8iZ5E_ULmcxEXqOrw","corn cheese","food",19,3,2
"6858","HVYVJ6bIU0L1uR1-lMrJ9A","5Dccw539NNtnyCgTu5ed5A","lunch deliciou food","food",43,3.5,3
"6859","HVbZJadCpLalW7lFG3f3iQ","CV0knwCFA-x-8jJHot6Few","lunch special rice salad","food",33,4.5,4
"6860","HVr0neirexm3Z9J2megEAQ","olmCDBoMF-EhN8U2livBSg","chocolate cake","food",22,4,2
"6861","HVu7JIM8Y7UrwlP9EB27Sg","ibFdignja_hNpgCjDYP7Ug","protein bowl shrimp grilled angu steak","food",48,4,6
"6862","HW4Navv6Y9Tsbqgrhz_D5Q","5U2tTspAnSBBtaO-UDWcKg","double chocolate cookie muffin","food",89,4,4
"6863","HWG9q3ymK4wUMixUBaZhkg","FsCujpVh9Za2Dl5MIYLCxA","crab cake","food",9,4.5,2
"6864","HWJOvoD3Jwq0Ffgb6LqHUw","z6-reuC5BYf_Rth9gMBfgQ","pig roasted pork bacon","food",49,4,4
"6865","HWWfPnka0v9VcLIOxWTXrg","9IaomgzTHXsNkZHnZGv8fg","cake","food",26,4.5,1
"6866","HWY93nUIhARIbUYS4CRxIg","Q_BMz5zeWFWW-2OuJGZ1yg","large spicy pork bulgogi","food",29,4,4
"6867","HWnkYoqLXLwIGlnSRH7Uow","RESDUcs7fIiihp38-d6_6g","chocolate cookie filled peanut butter macaron cupcake stuff","food",128,4,8
"6868","HX5kTelpe_qAr89M6reIeg","rCiHu1nHXc0dqymEvKqSfw","chicken salad","food",28,3,2
"6869","HX8slpQs5f3OYtzTOOOWlg","bqDFZDfDPdCut0CbybDUrA","small portion bread","food",23,3.5,3
"6870","HXKS-hqeIBfIXreyMPd8eA","ozEDKl0tZw5ob1evx41gcQ","lobster cheese smoked chili pepper","food",64,4,5
"6871","HXXYrF7lL1SpMrrXSYqSQQ","e3PBfbtXUjMziX6XGsOMoA","braised pork belly","food",19,4.5,3
"6872","HXbuYdH44ZrGP7DPQt7yvg","AEx2SYEUJmTxVVB18LlCwA","special","food",18,4.5,1
"6873","HXdkQxfPWHqzvl3I9eweGA","illl9cvvlgloor7GrIvwug","fish taco","food",15,3.5,2
"6874","HXiKriZuhZO-nxUiHyovNw","wCB9mquz6W0ZuO5pPZXeDg","crispy shrimp lemon sauce","food",30,3.5,4
"6875","HXqtxTFDy67NOet5_0uDvw","mC263CTDDRaeqg-pFju4Xw","chocolate cake house","food",42,4.5,3
"6876","HXvOX-B0fB64ohJc43K8zg","WItlLMrwWUbZhi7aSAzs2Q","pimento chicken wrap cheese","food",40,3,4
"6877","HXwyl5O90_kNtrCbW7aZGw","dqGR-R3_40MoTxGpeZovSA","lobster roll","food",30,3,2
"6878","HY3YWL8swtQC-A8KgpUNsw","V-M3ofC2sdpYQpuvkc54Sg","cheese","food",34,4,1
"6879","HYdleAPyY9GnxCbezD5smg","qsJkjQoM3Hdg6Gtqp2S9_w","pineapple fried rice chicken stuffed wing","food",59,3.5,6
"6880","HYdqevIDhbbQfhmrSVqaBA","tj3YzWsjMbPU_ivDkyOE3w","mushroom bacon omelette sourdough toast","food",48,4,5
"6881","HYuQKfGeEyvbmVOBg-y0KA","_UCTo0560t8IyOq7TwJIUw","seasonal scallop breakfast lunch brunch dinner","food",139,4,6
"6882","HZ7SRpOqJcn9dpKZzFRzKg","iCQpiavjjPzJ5_3gPD5Ebg","pizza","food",6,4,1
"6883","HZCPI0fanivLQ8ISG8iSpA","lNuedAMNPFROMiI0YRTCAw","spicy tuna salmon roll little piece ground fish","food",111,3,8
"6884","HZFaeQjfU8KEWED-dl0l4g","IPdJS6sF45RE5T93y9nQ4w","banana berry caramel crepe breakfast","food",42,2.5,5
"6885","HZKohDeDny_ltGsi4P5fog","ghaj1MZzPW1qXYCZWfoTTw","raw taco","food",9,4,2
"6886","HZRgerjZ0jizjvpJETANLg","aKEEQqL1UFMieilnylI1gw","gelato sorbet ice","food",55,3.5,3
"6887","H_0FlGgOu2lOPm0vTiwb5g","ELMs0cF4uOYh7ome4EE9Rw","chicken satay skewer","food",21,4,3
"6888","H_1ILwDjCrTLdKLB6m0I8Q","O3OH5IEFMPtz7mPKakPZ3Q","salmon ceviche","food",29,4.5,2
"6889","H_LifzXppBZ1Ew673JBlzQ","9P23-V64kYz3trn9ecaJJA","shrimp","food",21,5,1
"6890","H_RA2Mitdo10Xh1HllOP4A","yIv16u-qg-kkY20Fdho2Lg","sweet sour chicken rice vegetarian roll mango salad","food",67,3,8
"6891","H_Y8ildBrL8tXrHJCL6YfQ","nucTjE-aQc_XtOpgQHxLLA","fresh coffee","food",37,4.5,2
"6892","H_sMEIVD8ZmGaKhi84nnSQ","gTlDDzDEHyDQ6iwjNhpI6A","chicken biryani","food",33,4.5,2
"6893","H_u7fkVjJ0-1gYbHLs8cHA","RSOinkOUpxm0mGw1IWr4Xw","lobster roll","food",12,4.5,2
"6894","HaHH7qljX6Cn5J7HzU5Lkg","tA5mqEP68qjbTFK9c14D7A","popcorn chicken","food",16,4,2
"6895","Ha_yojIeUZlsoTRV-TxlZA","sZq-qUvoLgYxlDmIcxYWDg","fry beer","food",40,3.5,2
"6896","Haew8AwJANueupUFBSbg6A","gdqFSUw1vOI9lIQyZTYWAQ","pizza deliciou super clean","food",119,4,4
"6897","Hais-t_SJQs507w-tPe4fQ","xfCgxY_SQfzxFsQjNiLJEQ","vanilla ice cream mixed brownie bite caramel","food",62,5,7
"6898","HatPs4V_XCENz-Xqz52GiA","qc0-ZTqDx4plSIxV2k8UaQ","mango salad grilled calamari","food",33,4,4
"6899","Hb9JmQthKmmyoCW_v6mcOw","yhDAzBBjFujZbHwBPfE2eQ","complimentary beef rib","food",33,4,3
"6900","HbA5nLZpVNUKAmI1mxx0nw","BR92F6HmOHq-uKtMgyr7rw","seasonal special","food",50,4,2
"6901","HbMb1qmDQZ7VBOA6fcyEYg","5BAdubSKMARs3qYRHGaClA","mango lobster roll trio","food",41,3.5,4
"6902","HbP6mnyT0fOn8brsaK7umw","YQ-AGQ1DILHypsflEbSiHw","special noodle soup","food",19,4,3
"6903","HbUu7LZeZ5PUEC4bhHo32g","w8erimjbRlXTqZ10Rlufwg","curry noodle","food",24,4,2
"6904","Hb_Wk0k0CNs0lRred7WCrg","Ck6zHE15TuWTaNJ2YNawZA","strawberry ice cream mango pop","food",45,3.5,5
"6905","Hbmc5i9kaR79UM-XeC7DVA","6x4BDO6DrX9QXecdPCpVwA","pork","food",12,4,1
"6906","Hc0VH-ctl41VkE2YJmkbiA","iFCz-xI7CV98fcaB4Chh3g","salmon bowl","food",78,4.5,2
"6907","Hc0YF_yesOqTZBcoBUUXog","nry8dee2hjMyY3odd0AUZw","shrimp","food",30,4.5,1
"6908","HcNZALHf5Whv9FYtF3yklg","IcSr0gUNSgVvjsgqSEKnbw","pork chop jalapeno bacon jam sweet potato pie","food",52,4.5,8
"6909","HcXagzuPwY3OQM8ad37NMA","S1N5-ZXwR4fUIPs6dLnBYQ","rice roll special","food",17,3.5,3
"6910","Hchz0y8HGv10g6KS-EgXKQ","R2fjCEHav7HqIhfBRDWQ9Q","chocolate","food",17,4,1
"6911","HcrCj13HfUP-uOcO2l1EXg","i4qev_z-N2vrHPVbYATtLA","red cake slouse","food",28,4.5,3
"6912","HcrO4BceW3UG5ANt7eKB6w","fbbyP0hbsqRA0Jdy54AlsQ","blueberry cake","food",14,4,2
"6913","Hd4CM_AarSJJenXGnzxdnQ","RdSYqIwDUWLFU4-sdF3JNw","dinner salad elote taco","food",70,4,4
"6914","HdExaTmsg4-doOUyzK7gSA","Y_IdXaaFzRr13kai9vfqgQ","avocado egg benedict","food",44,4,3
"6915","HdKT0QHSZ3ObneBjMfgFow","-wCtRhzWJ40Z4F8mmg7kWg","chicken","food",14,4,1
"6916","HdaFA2Er5uGb-3TuNtwEZw","iA8Ve2sZKN5Vz3mYKrtCaQ","pineapple fried rice sweet portion huge","food",73,4,6
"6917","HdpHMSKRpX7A4TW3FP-jhg","8_hy-FrbC9zcakjKH_yaXA","taco","food",24,4.5,1
"6918","HdpsBpptyZSMeH3v3n21pw","ngmETdiQ9EzWGW0Rzvc_Ug","deliciou chicken burrito","food",25,4.5,3
"6919","He91938UNiui2dWCyMdi5A","kICgNgVRkIh4doz0atyMMA","spicy szechuan rib beef mushroom","food",48,4,5
"6920","HeG1n6ctoP-nSSZU6izh2g","iHp2K7dml2CHfhOzdo7wHw","banana berry caramel crepe breakfast","food",42,3,5
"6921","HelUy0IB35NpEYJYTu_cRA","JPfi__QJAaRzmfh5aOyFEw","noodle pulled","food",38,4.5,2
"6922","HeoDV-GpJ79vGGB4YG-dwQ","b3vRI8yXNK34hgC0Wd4Iag","chicken chow","food",16,3.5,2
"6923","HesXJVaTO-at3EGlTerrSA","oC3zYCgMAKOrDNzlLxf_hg","sashimi salad","food",19,4.5,2
"6924","HfF0Uf6DIFklpnpS6KbqLQ","cYwJA2A6I12KNkm2rtXd5g","burger","food",21,4,1
"6925","HfJWWyZS04Xs5mkv5dbbBQ","pHpU8lnnxMuPWRHOysuMIQ","pistachio crusted salmon","food",24,4,3
"6926","HfSFSqha8ztN-jtNJhTFEA","LNsZJP6jZ11e0tDljOLPiQ","salad","food",12,4,1
"6927","HfXXEDqQd9oXjlB0bxz_JQ","w5CSi-An5meLnxjKSFn0wQ","pad thai meat shrimp","food",66,4,4
"6928","HfbhjU5PKYBjV3Nt_olJFA","YSYDJTCt5kzY2kKnLNGRiA","grilled corn bean sweet potato taco","food",100,4,6
"6929","HfceD1T8Mm5YAJpVmzuXPw","Qc0l8rZ3nvrcERitgxu8XA","banana bread fresh hot love","food",68,4.5,5
"6930","Hfi2Td4qgfrV7856AGxwBQ","qqs7LP4TXAoOrSlaKRfz3A","mexican chile burger","food",30,4.5,3
"6931","Hfi7Ram_dXpaYZ9rEzpa3g","jsqhG0WJ8xgpxcAAWQccNg","wonton soup","food",20,3.5,2
"6932","HfoIh-9VEA0hb_wRoMwBQg","hPXR-Bi8U-uz6TUViqmGpg","burger","food",12,4.5,1
"6933","HfrgCBfj-YFY7LWcM7UE_A","0gOE-DJOhWavRI6qQryGhA","wellington burger house","food",43,3.5,3
"6934","HftG7Y3Y3w5ZvJ0Yp7aNXg","dAmVTQ6ukuLh4UxTmBoRkg","bread","food",33,4,1
"6935","Hfv6wcIhgSgZFgkRxqNH0g","ATaDg2kdS9GTln1-tS6iIw","soi poutine beef curry cheese fry ye","food",64,4.5,7
"6936","HgAiqmeWFVbPIwFGxQJurA","5XVabANkehj7oH-Z7YZkwg","salmon egg","food",18,4,2
"6937","HgEy4WXtBzNWAOSbKruEUg","O_C-2kZMHGnq3ZDL_OaG6Q","chicken waffle","food",19,3.5,2
"6938","HgVxUUtUfyPO8cT_i8kA3w","qUWqjjjfpB2-4P3He5rsKw","warm brown butter coconut cake toasted pistachio","food",77,4,7
"6939","Hga71ammzqDVrUTcYWSZeg","OsB_ZtFAaLDCPzvlAjHQ-w","chicken biryani unique hot dough baked table","food",140,3.5,7
"6940","Hgejk2cK1Sieh4eSX1JjlQ","O_C-2kZMHGnq3ZDL_OaG6Q","skirt steak egg french fry","food",48,3.5,5
"6941","Hgf4kdtAtC2-2f6jUO8E3A","uKONHIVGg_qzpDb3mfTvwA","beef taco empanada","food",44,4,3
"6942","Hgqp4tvRxpmQVVspB-l7_A","UPIYuRaZvknINOd1w8kqRQ","miso raman egg","food",27,4,3
"6943","Hh-31JBJcXi4MxFoe4s5bA","27_N5P9HZ86IviONPT_twg","sourdough bread","food",23,4,2
"6944","HhGMSRT4JN2pAEQwpgcE-w","PmQqj0wAnraXPuPSZCzEZQ","pepperoni pizza slice slouse","food",124,2.5,4
"6945","HhKQuxu79Xci3axawOetmA","V_RD57ea9ATcoryET1vTkA","aged angu beef","food",55,3.5,3
"6946","Hh_LWZMXQGksXK6Gw_QIYA","um_o0pxQ3DlRI9EfCzw0hw","crab strawberry zucchini almond lime","food",50,4.5,5
"6947","HhaMG3r_Fz5Fjq_oQyva2w","xfWdUmrz2ha3rcigyITV0g","burger","food",16,4,1
"6948","Hhvo4YXnPi1TNtBn1Hv-oA","Gu-xs3NIQTj3Mj2xYoN2aw","bbq pork rib chicken leg caesar salad","food",47,3,7
"6949","Hhw-Yt-VrpsspnR1BS59bg","Fpm3WvqtrAg2ueh_4pz7iA","fried rice","food",15,4,2
"6950","Hi7pwvlumTYJNPew5Js5ZQ","N7yuiiu8jhQ-Fl9Npflreg","crispy chicken wing thai style sweet chili sauce","food",51,3.5,8
"6951","HiAUY1ZeDvTsJlyiOldlhA","JsVLvKCgI03tqyjy1B2d_g","pancake breakfast hot nutella maple cream yummy fruit","food",73,3.5,8
"6952","HiCezBopes0Sy6Oz6tYmCQ","MQI1rSTE2LGrrsPPgenCrA","corn cheese","food",11,4.5,2
"6953","HiO-GNt4WN_RhY2z_FTosA","_YUcCnJXjUgkS9fSnNi0Ow","pineapple strawberry sauce","food",91,4,3
"6954","HiRWP5TDIgvbSjMqxvMrDg","3prYLfbO9h30ozqdUCZ_6A","traditional pastum spaghetti meat sauce","food",44,3,5
"6955","Hi_bL22vpjZAaOCo3jGTtw","5iHctUjkQTGwEvOaBkwMRQ","ordered poke salad hot chai tea latte","food",50,4.5,7
"6956","Hih39-wZpMPguJrCqCvaVg","366FaRQ1MWEHBhaEKTcriQ","pizza","food",15,4.5,1
"6957","HikGW1KtASAJOQePLGnfdQ","_r-OvLO5wqncmsBCg3i0qw","salad","food",29,3.5,1
"6958","HiqZRF3_EPPq2PLZD8tRrQ","eFcpMAgG5OLzgElmnO2DUQ","fruit bread box","food",15,4.5,3
"6959","Hj-h3YLk4qQ-eu0X0XM8PA","4oC1z2SDrpraoZzRIQ-WsA","big breakfast biscuit scrambled egg hot sausage hash brown","food",80,2,9
"6960","HjClQH_WCJ6vJssQLhtYnA","33Tr0eRki1Yamzleu4GMdw","french chocolate cake","food",48,4.5,3
"6961","HjSrcOFNyYQpJSh48lQZIA","hPXR-Bi8U-uz6TUViqmGpg","cheese katsu burger cheesy","food",48,4.5,4
