photo_id,tienda_id,caption,label,length,stars,len_word
9G0g5O5k9js7GHneobtvkw,,ravioli yogurt garlic tomato sauce,food,55.0,4.5,5.0
9_g6zAvyBQ3_yt10z5dwXA,,roll,food,8.0,4.0,1.0
9g7Yq1gT9pJ3lO0DmHgdUQ,,caesar salad,food,22.0,4.5,2.0
9g89EIk6WXCe2PVmIfyA9A,,roasted creamed spinach chili butter warm,food,75.0,4.5,6.0
9ghaEqMLgp570CCPZWeKfg,,fried golden brown served style tomato sauce,food,101.0,3.5,7.0
9GjF3UsGowEplpgvYE_lBA,,chicken bird cranberry sauce mashed potato gravy,food,94.0,4.0,7.0
9GNKpHZdmN2WR9yh38tTqA,,salt pepper shrimp,food,20.0,2.5,3.0
9goL-gQaMfi4GIl71tlFpg,,soft crab,food,22.0,3.5,2.0
9GoWxOH-DVRexiTpDuo4eA,,breakfast wrap,food,14.0,4.0,2.0
9GqyMA9HuOrv44QyesR6tQ,,skirt steak flour tortilla,food,29.0,4.0,4.0
9GVSTc2-b8IXYIW_3V1xGA,,pork schnitzel little dry gravy,food,87.0,3.0,5.0
9Gwdrlgqfdk-PpmnkixFgg,,carne asada taco,food,16.0,4.5,3.0
9GX-e95Q1FncaAH2L-eVsw,,ice cream sundae chocolate truffle cake sweet,food,120.0,4.0,7.0
9GX-e95Q1FncaAH2L-eVsw,,ice cream sundae chocolate truffle cake sweet,food,120.0,4.0,7.0
9GX-e95Q1FncaAH2L-eVsw,,ice cream sundae chocolate truffle cake sweet,food,120.0,4.0,7.0
9GysiUYLndxTqFKIUVKing,,cheese fry,food,82.0,2.0,2.0
9H16hDIA7MzU6aFlYunnTQ,,roasted turkey apple cheddar,food,31.0,3.0,4.0
9h6LS2v3dYQuV9ksqohVDw,,lobster cheese,food,22.0,4.0,2.0
9h6LS2v3dYQuV9ksqohVDw,,lobster cheese,food,22.0,4.0,2.0
9hjj3xGZyE-X2G7GHPtIBw,,egg served thai hollandaise fried fish pickled,food,93.0,4.0,7.0
9hjj3xGZyE-X2G7GHPtIBw,,egg served thai hollandaise fried fish pickled,food,93.0,4.0,7.0
9HkREtr1dDAMUijT8z1gqA,,burger,food,25.0,4.0,1.0
9HlxQKMUh0QiO1X6FMKJIw,,crab salad,food,10.0,4.0,2.0
9HlxQKMUh0QiO1X6FMKJIw,,crab salad,food,10.0,4.0,2.0
9hODn5iMwV3iOYHyCOQXeQ,,grilled veggie salad,food,20.0,4.0,3.0
9hrfqgltcH577uf733fCBA,,lobster shrimp fried rice,food,27.0,3.0,4.0
9hrfqgltcH577uf733fCBA,,lobster shrimp fried rice,food,27.0,3.0,4.0
9hrfqgltcH577uf733fCBA,,lobster shrimp fried rice,food,27.0,3.0,4.0
9Hsiq0gO17-3XbXS_rmKFw,,sweet sour pork deliciou,food,45.0,4.0,4.0
9Hsiq0gO17-3XbXS_rmKFw,,sweet sour pork deliciou,food,45.0,4.0,4.0
9HUg4TVxZLRZTJmKyIFckg,,cheese,food,32.0,4.0,1.0
9hWQVlH66SFoYKILCkNRkQ,,yummy crab leg,food,22.0,3.5,3.0
9i2VRcpPMJYDwBrF2RKnjg,,deliciou large portion berry yogurt french toast fresh served,food,129.0,4.0,9.0
9i2VRcpPMJYDwBrF2RKnjg,,deliciou large portion berry yogurt french toast fresh served,food,129.0,4.0,9.0
9I7ek4_2pMzosL02Oc6Img,,rock shrimp gyoza,food,29.0,4.5,3.0
9IDJiru65X-_EmbtbjpbWw,,cheese plate,food,12.0,4.0,2.0
9ie8e6KJRQFi_qvTD_sYkA,,big breakfast biscuit scrambled egg hot sausage hash brown,food,80.0,1.5,9.0
9ie8e6KJRQFi_qvTD_sYkA,,big breakfast biscuit scrambled egg hot sausage hash brown,food,80.0,1.5,9.0
9ie8e6KJRQFi_qvTD_sYkA,,big breakfast biscuit scrambled egg hot sausage hash brown,food,80.0,1.5,9.0
9ILU6GjdT7-rU2gIG3Hb3Q,,yam spicy sour vegetable soup lemon grass lime leafe,food,92.0,4.0,9.0
9IM9SpK51I56EgCHEgAX-g,,beef rice noodle,food,17.0,3.5,3.0
9IM9SpK51I56EgCHEgAX-g,,beef rice noodle,food,17.0,3.5,3.0
9Iq30Pp_5GdAmEg4wyHhHg,,breakfast bacon egg,food,56.0,3.5,3.0
9Iq30Pp_5GdAmEg4wyHhHg,,breakfast bacon egg,food,56.0,3.5,3.0
9Iq30Pp_5GdAmEg4wyHhHg,,breakfast bacon egg,food,56.0,3.5,3.0
9iu95YCyUZpHEZ5nRwegQg,,shrimp corn,food,22.0,4.0,2.0
9IuWCp2RnJx4RmdSk48swA,,antipasto salad deliciou,food,66.0,4.0,3.0
9IuWCp2RnJx4RmdSk48swA,,antipasto salad deliciou,food,66.0,4.0,3.0
9I-Vl-itspJfAccqBVuirQ,,classic burger,food,14.0,3.5,2.0
9iVmH8rTUM-6-nt-rpwcxg,,vega roll,food,14.0,4.5,2.0
9iwrlzxv6nj_rz_hpm4NDw,,kale salad,food,10.0,3.5,2.0
9iXtxh_eOC6FkLOFAAzfkA,,special style pizza hot,food,52.0,3.5,4.0
9IZKhxs-8r2vA-PP5h1PlQ,,thai pork rib,food,25.0,4.0,3.0
9IZKhxs-8r2vA-PP5h1PlQ,,thai pork rib,food,25.0,4.0,3.0
9jgd-ip3WINVVbtDfryPGQ,,roll,food,11.0,4.0,1.0
9Ji_vkqDmN-N7Ees8bfphw,,bone fire grilled juicy deliciou love ribeye,food,120.0,3.5,7.0
9J_iz55dzEIofo_4ms5XEg,,crab roll,food,14.0,4.5,2.0
9J_iz55dzEIofo_4ms5XEg,,crab roll,food,14.0,4.5,2.0
9JjXFVBmStFu_So9eJE00g,,rib,food,14.0,3.5,1.0
9jL1N7Z6UzqAOoKo0WcLCQ,,chicken waffle,food,19.0,4.0,2.0
9JL2Ad-zUpBNyFPr2z0MVw,,grilled salmon house bourbon glazed rice,food,86.0,3.0,6.0
9JL2Ad-zUpBNyFPr2z0MVw,,grilled salmon house bourbon glazed rice,food,86.0,3.0,6.0
9jLT6rAcLjuyUsZFqgy2lA,,blueberry coffee cake cup,food,41.0,4.5,4.0
9JodsNeMRJbd5mziOq6F3w,,pistachio cream orange sorbet ye,food,86.0,4.0,5.0
9JPbdNVwd9exTPdFsFF_lg,,sweet little pumpkin donut apple compote ice cream,food,91.0,4.0,8.0
9j_q7wL45N_xxhq9PJKPuA,,entree chicken beef asian dish,food,99.0,4.5,5.0
9jqEAwZXFuS1fqJDYAZgrQ,,lobster,food,22.0,4.5,1.0
9Jwose5AmzpC8AYmmHDtqQ,,lamb deliciou,food,47.0,4.0,2.0
9k6HMGCgE4ZY1SDCfm05nA,,crab,food,9.0,3.0,1.0
9k6VmQiRdEUo4CjIP0ZUjA,,bread,food,5.0,4.0,1.0
9Ki-QAkfx8BUKUJeQIN1-Q,,fish fillet pickled cabbage chili,food,44.0,4.0,5.0
9KjEtS31aTuldq6fkh2QTg,,pork chive dumpling,food,22.0,4.0,3.0
9KJUOYugj3a8pFASaLQSuw,,ice cream,food,61.0,4.5,2.0
9kSejsqSDPn5nvJ0kcQLsw,,lemongrass chicken bun deliciou filling,food,47.0,4.0,5.0
9LhN4Cqr6FlL28ZxxzFbyA,,strawberry puree homemade cream,food,80.0,4.5,4.0
9LhN4Cqr6FlL28ZxxzFbyA,,strawberry puree homemade cream,food,80.0,4.5,4.0
9ljd4mWrfaunjy06TsnJdA,,cinnamon roll blueberry scone bread pudding caramel sauce,food,87.0,4.0,8.0
9ljd4mWrfaunjy06TsnJdA,,cinnamon roll blueberry scone bread pudding caramel sauce,food,87.0,4.0,8.0
9lKhO61a6QBLYuaSCImqcw,,chocolate,food,16.0,4.5,1.0
9lkiTNgOHrj2IUDS0dDo8A,,dessert,food,49.0,3.5,1.0
9LnzL2m2ghabM4xb0TNswQ,,shrimp pad thai,food,15.0,4.5,3.0
9lu3UF1P7BYAcjWe58YCmQ,,steak hot stone flavour,food,36.0,4.5,4.0
9Lue5eo52BGUn3cDhswZyw,,burger,food,10.0,4.0,1.0
9LZG0tPbuuyiuZ7MKn-3FA,,chicken watermelon waffle deliciou dinner,food,65.0,4.5,5.0
9LZG0tPbuuyiuZ7MKn-3FA,,chicken watermelon waffle deliciou dinner,food,65.0,4.5,5.0
9lzRSys4CGF5BpVsmmRFdg,,baked pizza,food,16.0,4.5,2.0
9m3l_OODbr6U_mTS_0r4mQ,,wheat roll endoedible,food,45.0,4.5,3.0
9MCoRLlcC8-TfsxTrmYUzQ,,salad,food,5.0,4.0,1.0
9McqMUD1bpetanBNzuXiBg,,beef pancake juicy,food,34.0,4.5,3.0
9Me5DNSVb-kbP1GqV92l9w,,salmon belly,food,23.0,3.5,2.0
9mgqKlhE7k3ju8LfplHLyw,,potato garlic cucumber beef,food,31.0,4.0,4.0
9mgqKlhE7k3ju8LfplHLyw,,potato garlic cucumber beef,food,31.0,4.0,4.0
9mHFUoohaV8gpl7B_1OUBw,,chocolate chip banana pancake,food,34.0,4.0,4.0
9MHo1H4akMA1fvVswHYayA,,chopped salad,food,22.0,3.5,2.0
9MnId8Pqy6zQf8fUp-MBTQ,,roll sushi dish,food,83.0,4.0,3.0
9MnId8Pqy6zQf8fUp-MBTQ,,roll sushi dish,food,83.0,4.0,3.0
9mPohDBbyD3Zkk8iXnVvCg,,seafood salad,food,13.0,4.0,2.0
9mRz_Z_PP8sSSjDhZnIJsg,,sweet potato strawberry chicken salad,food,85.0,4.5,5.0
9mRz_Z_PP8sSSjDhZnIJsg,,sweet potato strawberry chicken salad,food,85.0,4.5,5.0
9mRz_Z_PP8sSSjDhZnIJsg,,sweet potato strawberry chicken salad,food,85.0,4.5,5.0
9My3fj2HpWtR4ZXmbDjb-w,,cream,food,16.0,4.0,1.0
9N2KTWqvN3N73YKihB6WZw,,duck leg bbq herb steam bun,food,38.0,3.0,6.0
9N380iOrIm4Tz1x94bwBlA,,cowboy bbq burger,food,17.0,1.5,3.0
9N380iOrIm4Tz1x94bwBlA,,cowboy bbq burger,food,17.0,1.5,3.0
9N6R22_hmc9_NL7KNuXDSQ,,bacon egg croissant,food,21.0,4.5,3.0
9N6R22_hmc9_NL7KNuXDSQ,,bacon egg croissant,food,21.0,4.5,3.0
9Na5Fgzs3ZzWVFZp5_vuZA,,shrimp,food,18.0,4.0,1.0
9NAgmNJsVQ0hjv3MqFH1xA,,taco plate,food,16.0,4.0,2.0
9neDmj2KQgmp7jNieS0orw,,pineapple fried rice brown cashew half pork belly,food,84.0,3.5,8.0
9neDmj2KQgmp7jNieS0orw,,pineapple fried rice brown cashew half pork belly,food,84.0,3.5,8.0
9ngCA4hIRIHfWYayQTV1Zg,,honey bbq lemon pepper wing,food,32.0,4.0,5.0
9N-Idpn3vffsrwk_2Rq82A,,salad,food,25.0,3.5,1.0
9NNe4QQGcchW3SNtfSVp8Q,,chicken fried rice seafood chow,food,40.0,4.5,5.0
9nNMKFcczbqpTFErncpwIQ,,mediterranean chicken salad,food,27.0,4.0,3.0
9NONaBwunfVz9B0fxL4Q7g,,pizza,food,26.0,4.0,1.0
9NQ00rmTd82KjnB5jz9stQ,,salad,food,6.0,4.0,1.0
9nRyFi3KjKgjil4gN_K7pA,,falafel rice plate,food,29.0,4.5,3.0
9ntSvIa3ukW9z2nNZqmqqQ,,chocolate oreo mousse,food,21.0,4.0,3.0
9nVo0yLG--oD9WHd9DTK5A,,pizza,food,14.0,3.0,1.0
9o0_XjFcpdt8kMOCa4QiqA,,tuna little spicy,food,39.0,4.5,3.0
9O5A5oHfu2AT499_8PSPAQ,,cheese grilled,food,33.0,3.5,2.0
9O8AWf60Dsw56cAL181QaA,,ordered lobster,food,26.0,4.0,2.0
9oaDtWMZdIokhgXJZXg55Q,,seared tuna,food,12.0,4.0,2.0
9ODyA9EC9saOHrryCQ6i3g,,take ball soup,food,32.0,3.5,3.0
9o-e-nrr8FYUjEaNgWBVBA,,greek salad,food,25.0,4.0,2.0
9oL20dhLeXck6oCjiSKWUg,,papaya salad,food,12.0,5.0,2.0
9ONBwpVYlo8UFt-kwYXnIA,,pepper soup fillet,food,35.0,4.0,3.0
9OOWfQySPRlay9-c0QwGxg,,pesto flatbread chicken deliciou balsamic,food,88.0,4.0,5.0
9OqAPSs5f9P1gPl7zK6qDg,,steak taco,food,31.0,4.5,2.0
9OqAPSs5f9P1gPl7zK6qDg,,steak taco,food,31.0,4.5,2.0
9OtAalThYPGwKsweEhuoWw,,street taco carne asada grilled chicken bbq pork,food,75.0,3.0,8.0
9OtAalThYPGwKsweEhuoWw,,street taco carne asada grilled chicken bbq pork,food,75.0,3.0,8.0
9OtAalThYPGwKsweEhuoWw,,street taco carne asada grilled chicken bbq pork,food,75.0,3.0,8.0
9OXVJclZKhCVcgTArh8tfQ,,burger fry,food,36.0,4.0,2.0
9ozxyo4eK1rT--3Wc3-1Mw,,churro lime pie,food,28.0,3.5,3.0
9P0xZzTWWtUH_MWrRCVTNA,,avocado,food,16.0,4.0,1.0
9_P3a2jUuQhjfAM7KKvJ8w,,peanut butter chocolate ice cream cake ganache filling,food,84.0,5.0,8.0
9_P3a2jUuQhjfAM7KKvJ8w,,peanut butter chocolate ice cream cake ganache filling,food,84.0,5.0,8.0
9_P3a2jUuQhjfAM7KKvJ8w,,peanut butter chocolate ice cream cake ganache filling,food,84.0,5.0,8.0
9PAruqZzKFed06KQP060Mw,,crab,food,9.0,4.0,1.0
9pemTnszw7CT8dbpRasYTQ,,beef chow,food,13.0,4.5,2.0
9PeUWwuQw1MrOIa8mMRSnw,,mango vanilla chocolate swirl,food,49.0,4.5,4.0
9pNj3OYY-k6RTFsdgPiDzg,,soup,food,17.0,4.5,1.0
9pRBlkSDFu7WsjEOKUevPA,,big breakfast biscuit scrambled egg hot sausage hash brown,food,80.0,1.5,9.0
9pRBlkSDFu7WsjEOKUevPA,,big breakfast biscuit scrambled egg hot sausage hash brown,food,80.0,1.5,9.0
9pRBlkSDFu7WsjEOKUevPA,,big breakfast biscuit scrambled egg hot sausage hash brown,food,80.0,1.5,9.0
9-pSkE1v68vg97Mi4kUf9w,,sushi tray,food,33.0,3.5,2.0
9PuXdR_XINzCaRW5hs7_-g,,spinach chicken salad,food,21.0,3.5,3.0
9pxLsGTNM-5XmuxgNzbZ6Q,,sirloin steak cooked raw tasty garlic chip,food,59.0,3.5,7.0
9Q3R6BPweOKBZ83gtIbOyQ,,egg benedict,food,18.0,4.0,2.0
9q6hmDN27h4ajmWX_rQkgA,,french toast plu crispy bacon egg cooked tasty gravy,food,140.0,4.0,9.0
9q6hmDN27h4ajmWX_rQkgA,,french toast plu crispy bacon egg cooked tasty gravy,food,140.0,4.0,9.0
9q6hmDN27h4ajmWX_rQkgA,,french toast plu crispy bacon egg cooked tasty gravy,food,140.0,4.0,9.0
9q8Q0ydotFv2e86a2Sw9lQ,,plu food hot fresh deliciou,food,46.0,2.5,5.0
9qatZe2PBLQ8RjwI5WxYHQ,,american burger,food,15.0,4.0,2.0
9QEWi52Pcsf4LbVrTgMa7g,,steak sushi,food,31.0,3.5,2.0
9QEWi52Pcsf4LbVrTgMa7g,,steak sushi,food,31.0,3.5,2.0
9qGvDjpRklIvSS1zPqcMpg,,loui butter cake,food,31.0,4.0,3.0
9qHxIWzGddFh8VGsZA8Xwg,,salmon,food,6.0,3.0,1.0
9Qi47S6JYcuEKL5Gp5NI1w,,buttermilk crispy chicken sandwich extra meal,food,62.0,1.0,6.0
9qIoli13nq0Og7dEg9WuWQ,,sizzling beef tenderloin,food,24.0,3.5,3.0
9QMBiyLHKUpibQx8skELsw,,burger pork rind,food,31.0,4.0,3.0
9QMBiyLHKUpibQx8skELsw,,burger pork rind,food,31.0,4.0,3.0
9QMeWs8h6O-sXmjvl7nDSw,,table took half home korean breakfast,food,116.0,4.0,6.0
9QMXY4-HbcPmMUNxAAQG5w,,deliciou,food,31.0,4.0,1.0
9QN71dij4ed8t3VJTWtAZA,,bread,food,6.0,4.0,1.0
9qNTD6cDzrcpH9BEypUtXw,,fried pumpkin boiled egg,food,45.0,4.0,4.0
9QRK5TjB-0esqjEtvYincw,,garlic roll,food,12.0,3.5,2.0
9Qxdx9HhKmk7Nsr2EFeH3Q,,pork rice bowl,food,23.0,4.0,3.0
9Qxdx9HhKmk7Nsr2EFeH3Q,,pork rice bowl,food,23.0,4.0,3.0
9QxFLBDYweaNHJaS1m1xtQ,,steak cheese potato onion cheddar,food,75.0,5.0,5.0
9QxFLBDYweaNHJaS1m1xtQ,,steak cheese potato onion cheddar,food,75.0,5.0,5.0
9QxFLBDYweaNHJaS1m1xtQ,,steak cheese potato onion cheddar,food,75.0,5.0,5.0
9qzu1UyoOEsvThwcaH1OQg,,poutine crispy fry cheese curd gravy,food,47.0,4.0,6.0
9REDP_yIx4ecsdoBNrFGew,,rib steak,food,13.0,4.5,2.0
9REDP_yIx4ecsdoBNrFGew,,rib steak,food,13.0,4.5,2.0
9rEuDFLQJpD08UX2PRSR1Q,,deliciou,food,44.0,4.0,1.0
9RGY_CDQ-RhYvnjNodJu9w,,cheese fondue,food,25.0,3.5,2.0
-9rHJjX_NiVYyBRVIgRHbQ,,pork chicken,food,49.0,3.5,2.0
9RIR6z1osv15KG0XqhQ1kQ,,pork belly taco,food,16.0,3.5,3.0
9RIR6z1osv15KG0XqhQ1kQ,,pork belly taco,food,16.0,3.5,3.0
9rNgyXUMYNOM0ExhqELYOg,,house chip potato salt pepper crunchy ketchup,food,128.0,3.5,7.0
9RN-V8IC3p9Ue9U99rDOoQ,,fried pizza dough ricottum mozzarella cheese spice,food,77.0,3.5,7.0
9RN-V8IC3p9Ue9U99rDOoQ,,fried pizza dough ricottum mozzarella cheese spice,food,77.0,3.5,7.0
9R_PebRmThvp1Toh5Jblhg,,bbq combination platter roasted duck belly pork,food,60.0,4.0,7.0
9R_PebRmThvp1Toh5Jblhg,,bbq combination platter roasted duck belly pork,food,60.0,4.0,7.0
9R_PebRmThvp1Toh5Jblhg,,bbq combination platter roasted duck belly pork,food,60.0,4.0,7.0
9rQ68p_clPwMm9gsrw8b8Q,,pig sandwich tostone,food,33.0,4.5,3.0
9rRwOIc1yFIG_8DwuIeiOA,,beef steak salad,food,16.0,4.0,3.0
9rRwOIc1yFIG_8DwuIeiOA,,beef steak salad,food,16.0,4.0,3.0
9rRwOIc1yFIG_8DwuIeiOA,,beef steak salad,food,16.0,4.0,3.0
9RuIQhNd8uhLPTmCmtAaLA,,roll,food,12.0,4.0,1.0
9RXi3g7Ek8nD4dG926Nq-g,,big breakfast biscuit scrambled egg hot sausage hash brown,food,79.0,2.0,9.0
9RXi3g7Ek8nD4dG926Nq-g,,big breakfast biscuit scrambled egg hot sausage hash brown,food,79.0,2.0,9.0
9RXi3g7Ek8nD4dG926Nq-g,,big breakfast biscuit scrambled egg hot sausage hash brown,food,79.0,2.0,9.0
9rytQCn2e6XlY6a5605Www,,cinnamon roll,food,24.0,4.5,2.0
9RZ_-qhnOhvG5j9O-iYAmA,,breakfast,food,39.0,1.5,1.0
9rZ-T9kT1AVenLPmr_8Y0Q,,tomato raman,food,12.0,4.0,2.0
9S4p6D-VXZOvO2Gb7PO_Kg,,classic lettuce salad,food,47.0,4.0,3.0
9sAw5Afx6wlB2eRklIok3g,,mediterranean chicken salad,food,27.0,3.5,3.0
9sdDzJ5MzU2oEGWQ2cI-Yw,,pistachio apricot poached crab apple peach brioche puree,food,125.0,3.5,8.0
9SE3Xu44CVGW6Nkgeb4N6g,,lobster taco,food,13.0,3.5,2.0
9SE3Xu44CVGW6Nkgeb4N6g,,lobster taco,food,13.0,3.5,2.0
-9sg67RUvYxpCu_3TAMQ9w,,cheese,food,24.0,4.5,1.0
9SiBnot6tlzAUkSDxWRLWg,,tea egg waffle ice cream mochi,food,81.0,4.5,6.0
9SiBnot6tlzAUkSDxWRLWg,,tea egg waffle ice cream mochi,food,81.0,4.5,6.0
9SiBnot6tlzAUkSDxWRLWg,,tea egg waffle ice cream mochi,food,81.0,4.5,6.0
9srgYYFe3sJyFxym23zB2g,,super deliciou sweet dessert cold cooky warm,food,132.0,4.0,7.0
9srgYYFe3sJyFxym23zB2g,,super deliciou sweet dessert cold cooky warm,food,132.0,4.0,7.0
9sW5LAct0WfwGoTgGl3ddQ,,salted pretzel roasted pepper cheese sauce,food,50.0,3.5,6.0
9sW5LAct0WfwGoTgGl3ddQ,,salted pretzel roasted pepper cheese sauce,food,50.0,3.5,6.0
9SzueaJ0HWVIEW_wuOkUcw,,roll,food,12.0,4.0,1.0
9T-feeN-vYUSmgXGIIr7Pw,,pad crab fried rice,food,32.0,4.0,4.0
9T-feeN-vYUSmgXGIIr7Pw,,pad crab fried rice,food,32.0,4.0,4.0
9ThJaNj4YpSW_B7GzuBOmA,,bread,food,13.0,4.5,1.0
9tIiUWD5JAti9LzmWczqiA,,maki tuna,food,28.0,4.0,2.0
9tO52e3pWOTkUrmDMzBwdw,,grilled bone pork chop,food,25.0,3.0,4.0
9tsRorzZFdUUESGtP8bl4A,,pork pancake char onion ginger scallion sauce,food,86.0,4.0,7.0
9TtKYzqzuM1DlJC9vKmihQ,,complimentary bread,food,19.0,3.5,2.0
9Ttpujj6ppqhFe3efpur9Q,,snow crab scotium,food,26.0,4.5,3.0
9TUKfLTr3Y_EiwvSg0ubnw,,double cheese steak,food,66.0,2.5,3.0
9TUKfLTr3Y_EiwvSg0ubnw,,double cheese steak,food,66.0,2.5,3.0
9tV-t3FMi2oT_hwIuALP0w,,deliciou,food,17.0,3.5,1.0
9t_XbaiOw3JJXcXhiFTWCA,,kale salad,food,10.0,4.0,2.0
9Tz7dOSAwzXFo97QVApTiA,,bacon burger,food,20.0,4.0,2.0
9Tz7dOSAwzXFo97QVApTiA,,bacon burger,food,20.0,4.0,2.0
9uAnjWo4a_KQcMLcJfRO8w,,vega roll,food,31.0,4.0,2.0
9UbLFgtLKh3GJFFEPx0CWA,,bone rib lobster tail,food,42.0,4.5,4.0
9UbLFgtLKh3GJFFEPx0CWA,,bone rib lobster tail,food,42.0,4.5,4.0
9uI8gRyssdVx1JKRZyWYWg,,vega roll,food,14.0,3.0,2.0
9ujei9O6p6eYHedp_BZhgA,,beef,food,19.0,4.0,1.0
9ukRCUrTIgw8IMU9FCWAjw,,pepperoni pizza grilled cheese,food,30.0,3.5,4.0
9ukRCUrTIgw8IMU9FCWAjw,,pepperoni pizza grilled cheese,food,30.0,3.5,4.0
9U-lwbO4GAJWQx752Mu54g,,lobster roll yummy dinner,food,63.0,2.5,4.0
9U-lwbO4GAJWQx752Mu54g,,lobster roll yummy dinner,food,63.0,2.5,4.0
9UNzsvUofo5BMeb8m3F6vQ,,smoked salmon,food,20.0,3.5,2.0
9UpACmLWhgogOh27f1wImg,,taco nacho,food,31.0,3.5,2.0
9uqP3btuXOXzFicwMx71pA,,salmon,food,12.0,4.0,1.0
9UTF1Pn2-yO0Jfd7Gc8DrA,,potato gnocchi short rib tomato pomodoro gremolatum,food,81.0,4.5,7.0
9UTF1Pn2-yO0Jfd7Gc8DrA,,potato gnocchi short rib tomato pomodoro gremolatum,food,81.0,4.5,7.0
9UTF1Pn2-yO0Jfd7Gc8DrA,,potato gnocchi short rib tomato pomodoro gremolatum,food,81.0,4.5,7.0
9uuE-J64IAAqig44oBKGNQ,,beef brisket,food,12.0,4.5,2.0
9UUH9XoCnWxZ0IbSuKpw1w,,bread pudding peach vanilla sauce,food,79.0,4.5,5.0
9UUsnH6DgKt3BitcbSWD5Q,,spicy chicken cheese,food,31.0,3.5,3.0
9v2FWIhpa0PM2YZi9ARZFQ,,salad lunch,food,15.0,4.0,2.0
9v50pDs5vulG4rty-jhS-w,,caesar salad,food,13.0,4.0,2.0
9vM1449LtvW9RV4UGku5KQ,,mango sticky rice,food,23.0,4.5,3.0
9vnHm6TlyOSXSERZwTuCQA,,beef medium avocado crab meat roll fried tempura,food,82.0,4.0,8.0
9vnHm6TlyOSXSERZwTuCQA,,beef medium avocado crab meat roll fried tempura,food,82.0,4.0,8.0
9vnHm6TlyOSXSERZwTuCQA,,beef medium avocado crab meat roll fried tempura,food,82.0,4.0,8.0
9vnHm6TlyOSXSERZwTuCQA,,beef medium avocado crab meat roll fried tempura,food,82.0,4.0,8.0
9vnHm6TlyOSXSERZwTuCQA,,beef medium avocado crab meat roll fried tempura,food,82.0,4.0,8.0
9VoxsFJIb_tOujTsLNXw1w,,burger,food,18.0,4.5,1.0
9vpDDVJXBSFs3O5Dm11h1w,,stuffed french toast,food,20.0,4.5,3.0
9Vr5okHbOiS0iqjXwIXhmw,,bun spicy beef soup,food,28.0,4.0,4.0
9Vr5okHbOiS0iqjXwIXhmw,,bun spicy beef soup,food,28.0,4.0,4.0
9vxO1H1RwwH2h9zJZ6zJCg,,mango sticky rice,food,24.0,4.0,3.0
9VyLPSHPTVWdI8kla6U5nw,,carne asada black bean rice avocado pico,food,66.0,3.5,7.0
9VyLPSHPTVWdI8kla6U5nw,,carne asada black bean rice avocado pico,food,66.0,3.5,7.0
9w3ey8cCYyzXy9AKJ9Q4lQ,,artisan grilled chicken sandwich extra meal,food,60.0,2.0,6.0
9W4T1FXqxLpShrhgmMq-BQ,,egg benedict toasted muffin topped bacon poached hollandaise sauce,food,103.0,4.0,9.0
9W4T1FXqxLpShrhgmMq-BQ,,egg benedict toasted muffin topped bacon poached hollandaise sauce,food,103.0,4.0,9.0
9w5TfDTNyNBw8eojW56ICw,,french sandwich brie tomato lettuce pesto prosciutto,food,97.0,4.5,7.0
9w5TfDTNyNBw8eojW56ICw,,french sandwich brie tomato lettuce pesto prosciutto,food,97.0,4.5,7.0
9w5TfDTNyNBw8eojW56ICw,,french sandwich brie tomato lettuce pesto prosciutto,food,97.0,4.5,7.0
9WAxdj_GO2WblYY5bx_s8g,,dessert vega,food,48.0,4.0,2.0
9WDIqaSjm41oneVHcszE5A,,big breakfast biscuit scrambled egg hot sausage hash brown,food,80.0,1.5,9.0
9WDIqaSjm41oneVHcszE5A,,big breakfast biscuit scrambled egg hot sausage hash brown,food,80.0,1.5,9.0
9WDIqaSjm41oneVHcszE5A,,big breakfast biscuit scrambled egg hot sausage hash brown,food,80.0,1.5,9.0
9wGmvE1jv3An4XduXroxVA,,taco,food,5.0,3.0,1.0
9WkMJTttulLczh7I5PnBCA,,special cod fish chip extra large breaded shrimp,food,69.0,4.5,8.0
9WkMJTttulLczh7I5PnBCA,,special cod fish chip extra large breaded shrimp,food,69.0,4.5,8.0
9wqeczO0xqDE7lDPF3d89A,,beef brisket,food,31.0,5.0,2.0
9wv8TSMHGIbwokX-N5mV0Q,,vegan raspberry cream,food,39.0,4.5,3.0
9WVKI7tvwaqdsh6QJVtBlg,,chicken red wine creamy sauce olife toasted bread,food,65.0,4.5,8.0
9Ww4DXBnFXOYyf1hDu32Vg,,curry rice salty meat,food,127.0,4.0,4.0
9Ww4DXBnFXOYyf1hDu32Vg,,curry rice salty meat,food,127.0,4.0,4.0
9wwkY7HLA9BM3MLJ1lj-1g,,taco fried fish dry asada fresh tortilla,food,95.0,4.0,7.0
9wwkY7HLA9BM3MLJ1lj-1g,,taco fried fish dry asada fresh tortilla,food,95.0,4.0,7.0
9x3WJQxGhvOsIo1R0k9xcA,,shrimp,food,13.0,3.5,1.0
9X4uyiDOby-jsculw09gQw,,tomato soup,food,11.0,3.5,2.0
9X4uyiDOby-jsculw09gQw,,tomato soup,food,11.0,3.5,2.0
9X7TmMgH0O_eVWS-66f8HA,,cheesy beef salt gravy,food,79.0,3.0,4.0
9XMziTojSMjLAI2ezEUuvg,,pork soup dumpling,food,19.0,4.0,3.0
9XMziTojSMjLAI2ezEUuvg,,pork soup dumpling,food,19.0,4.0,3.0
9XOacvwPfIUvQFwTfqLB1w,,monster roll spider shrimp tempura baked,food,67.0,3.5,6.0
